Index,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
3457,25.0,41.5,3.9,8.1,14.3,4.4,0.83,12.0,333,Good
3458,24.4,56.1,3.7,13.4,27.5,7.4,1.85,8.1,382,Moderate
3459,32.6,68.5,9.4,19.9,29.3,15.3,1.77,11.9,451,Moderate
3460,20.9,45.0,34.0,40.2,16.9,5.1,1.01,10.9,247,Good
3461,34.2,97.3,15.2,26.6,30.9,11.0,1.74,7.1,681,Poor
3462,38.6,54.8,38.0,48.2,22.1,16.5,1.63,6.0,437,Moderate
3463,27.1,75.3,0.1,7.1,13.8,7.9,1.03,12.7,499,Good
3464,30.1,72.9,0.0,5.9,26.5,8.1,1.21,13.0,569,Moderate
3465,31.8,64.1,56.6,67.9,36.6,17.6,2.13,5.4,479,Poor
3466,19.7,47.2,3.0,11.0,12.5,5.9,1.12,24.8,259,Good
3467,28.7,73.6,16.2,20.1,27.1,3.4,0.88,10.2,581,Good
3468,35.1,72.5,0.8,17.8,28.7,5.1,0.92,14.7,573,Moderate
3469,36.5,88.6,37.0,49.3,26.4,8.3,2.43,3.5,644,Hazardous
3470,36.4,61.9,15.7,22.4,21.9,13.4,1.75,5.7,616,Moderate
3471,22.0,60.6,5.0,11.8,22.6,3.7,1.04,13.5,523,Good
3472,21.2,55.0,8.5,13.5,15.8,7.1,1.04,13.0,503,Good
3473,27.7,45.9,7.1,8.4,21.0,6.8,1.14,10.4,245,Good
3474,22.0,49.9,1.5,3.0,16.1,4.8,0.97,20.0,587,Good
3475,29.1,120.7,34.7,56.0,38.8,21.7,2.67,3.2,569,Hazardous
3476,37.3,95.3,19.1,29.0,31.2,10.5,2.17,4.3,787,Poor
3477,27.1,47.0,1.2,2.7,12.5,4.8,0.96,10.4,591,Good
3478,18.8,75.9,10.5,18.4,13.9,5.8,0.76,11.4,557,Good
3479,27.1,69.5,1.2,3.2,23.2,5.5,0.98,15.4,338,Good
3480,54.7,81.7,101.8,133.7,35.0,26.1,2.32,5.4,586,Hazardous
3481,29.2,93.2,35.8,46.6,34.6,11.0,1.34,6.9,346,Moderate
3482,50.2,85.1,14.4,31.2,30.7,16.5,1.85,6.7,537,Poor
3483,31.0,63.5,5.4,13.4,26.9,15.4,1.56,5.1,446,Moderate
3484,24.9,75.7,9.8,14.2,25.4,4.2,0.88,10.4,353,Good
3485,30.7,81.5,6.0,9.7,26.7,12.5,1.53,5.3,473,Moderate
3486,27.5,64.2,0.4,7.4,14.0,1.9,1.02,14.0,201,Good
3487,29.7,51.8,15.4,34.6,28.2,10.4,1.46,9.2,532,Moderate
3488,25.7,67.7,1.3,12.4,21.7,9.1,1.27,8.2,540,Moderate
3489,26.8,55.4,4.9,7.3,22.8,5.3,1.1,16.7,313,Good
3490,34.8,73.2,2.4,8.8,25.1,3.3,1.35,6.9,362,Moderate
3491,34.6,87.2,42.1,70.1,38.0,18.3,1.41,10.3,471,Poor
3492,27.3,47.5,18.7,17.4,16.4,8.2,0.86,15.7,543,Good
3493,22.2,57.7,6.3,12.5,24.5,7.8,1.11,12.6,352,Good
3494,29.3,74.8,7.0,13.3,19.8,5.2,1.05,11.6,539,Good
3495,26.4,45.7,8.4,11.3,23.4,4.8,0.97,13.8,426,Good
3496,30.1,51.5,9.4,14.9,13.8,2.0,0.97,10.2,240,Good
3497,37.1,53.3,37.3,51.0,25.9,10.0,0.98,9.0,473,Moderate
3498,29.4,72.7,24.7,28.4,12.0,2.9,1.16,12.1,204,Good
3499,32.2,55.9,10.8,18.0,21.9,0.5,1.59,8.5,476,Moderate
3500,31.6,88.9,6.8,18.6,23.0,12.8,1.4,8.2,542,Moderate
3501,29.3,77.6,16.2,24.9,26.2,11.1,1.38,10.2,442,Moderate
3502,30.4,72.1,33.4,43.0,16.9,2.9,1.04,10.3,570,Good
3503,39.8,73.3,83.2,90.4,16.3,12.5,2.36,5.4,666,Poor
3504,42.7,74.3,38.4,70.8,42.3,20.7,2.58,5.9,729,Hazardous
3505,23.3,65.7,16.9,28.6,22.4,12.0,1.35,9.1,297,Moderate
3506,22.4,62.4,16.8,21.1,20.1,4.9,0.85,11.6,591,Good
3507,42.2,73.2,6.5,20.3,53.8,23.7,2.41,3.7,633,Hazardous
3508,24.3,53.7,29.3,32.8,24.1,4.5,0.96,14.0,217,Good
3509,46.9,76.6,20.5,34.6,39.5,20.6,2.75,4.0,667,Hazardous
3510,21.7,76.5,5.5,8.4,22.5,5.0,0.98,14.8,340,Good
3511,30.6,56.2,2.6,8.7,22.6,3.1,0.84,12.7,513,Good
3512,23.2,48.6,15.7,17.8,13.8,4.4,1.05,10.0,464,Good
3513,26.3,74.7,8.6,14.0,14.1,4.6,0.99,13.0,318,Good
3514,34.5,76.9,59.3,71.9,28.4,13.0,1.77,7.7,586,Poor
3515,41.9,104.5,90.7,109.1,41.0,18.6,2.03,5.0,695,Hazardous
3516,35.4,58.4,3.0,9.5,27.3,5.4,1.54,6.1,411,Moderate
3517,24.6,71.3,8.6,13.8,25.0,5.1,1.11,10.9,433,Good
3518,27.5,80.6,6.3,11.2,21.9,5.4,1.04,12.3,317,Good
3519,34.7,82.4,8.3,35.2,42.3,19.6,1.09,3.8,761,Poor
3520,26.1,65.4,6.0,9.2,14.9,4.7,1.21,13.5,241,Good
3521,24.9,64.4,18.5,24.4,23.4,6.6,1.09,10.1,481,Good
3522,29.2,53.9,8.3,22.5,30.5,13.8,1.63,7.0,352,Moderate
3523,36.6,103.0,23.7,45.6,47.4,20.5,2.51,4.2,593,Hazardous
3524,34.2,67.0,12.5,24.2,23.8,6.9,1.51,5.6,518,Moderate
3525,22.5,64.7,7.9,13.2,18.4,6.9,0.94,11.7,365,Good
3526,25.3,40.1,3.8,12.3,15.8,3.9,0.99,12.2,375,Good
3527,26.5,98.1,41.4,56.1,40.4,6.2,1.85,7.1,430,Poor
3528,34.0,84.0,16.0,21.9,24.2,6.6,1.29,5.2,379,Moderate
3529,38.0,78.8,63.0,65.2,30.9,19.4,2.19,3.0,571,Hazardous
3530,38.5,97.0,30.2,54.0,43.1,24.5,2.91,6.6,773,Hazardous
3531,28.7,52.5,5.8,11.7,13.4,5.9,1.05,15.8,454,Good
3532,36.0,70.9,67.7,75.3,24.9,24.7,2.13,8.3,458,Poor
3533,31.2,55.8,19.5,27.0,20.5,13.4,1.47,6.1,402,Moderate
3534,42.2,101.8,35.7,55.9,55.3,17.1,2.17,8.5,698,Hazardous
3535,27.5,92.0,8.2,20.7,31.2,10.1,1.42,10.2,350,Moderate
3536,23.6,51.6,29.8,38.9,18.5,6.1,1.01,13.8,391,Good
3537,24.9,54.3,39.0,56.5,30.3,12.3,1.6,5.2,351,Moderate
3538,28.9,99.1,29.9,46.2,42.8,6.1,1.99,4.7,594,Hazardous
3539,35.5,59.2,0.8,10.5,23.8,4.7,1.44,5.4,405,Moderate
3540,22.9,86.5,1.4,6.6,25.5,10.1,1.45,5.1,458,Moderate
3541,27.6,62.4,13.9,26.1,18.3,18.6,1.54,5.5,475,Moderate
3542,34.2,85.7,2.8,11.8,38.3,9.0,1.36,9.2,590,Moderate
3543,32.4,80.6,34.5,41.8,25.5,8.1,1.37,5.6,631,Moderate
3544,32.1,49.0,0.5,3.1,15.8,4.8,0.98,12.2,423,Good
3545,24.0,45.0,1.9,7.1,26.1,5.2,1.15,10.9,265,Good
3546,39.2,83.5,17.6,36.2,27.7,19.4,1.74,3.5,480,Poor
3547,24.5,45.8,50.7,57.8,22.2,4.9,1.09,11.8,353,Good
3548,38.8,69.4,40.0,52.2,27.8,16.9,2.32,7.5,451,Poor
3549,31.7,72.8,9.1,18.7,25.8,6.4,1.53,5.6,549,Moderate
3550,35.1,71.0,2.6,16.5,19.0,10.3,1.61,7.3,374,Moderate
3551,37.2,91.9,0.1,14.3,39.2,21.2,1.6,3.5,435,Poor
3552,38.9,75.2,6.8,26.1,33.4,18.0,1.85,4.3,579,Poor
3553,43.1,102.6,8.2,30.7,37.0,33.2,2.36,4.9,782,Hazardous
3554,22.6,59.2,30.8,37.0,14.6,2.0,1.01,11.7,284,Good
3555,39.4,75.2,109.6,145.2,46.8,34.7,2.5,6.1,794,Hazardous
3556,22.0,76.8,10.4,16.3,25.7,6.6,1.03,11.7,449,Good
3557,31.8,60.1,14.6,27.5,23.3,10.9,1.31,7.9,679,Moderate
3558,25.4,47.1,10.1,13.7,29.1,4.7,0.97,10.3,578,Good
3559,32.3,64.1,41.5,53.5,29.2,15.1,2.44,4.8,697,Poor
3560,36.5,119.4,59.3,89.0,32.7,24.0,2.14,3.2,585,Hazardous
3561,26.0,74.8,12.8,16.3,12.3,8.5,1.02,10.9,345,Good
3562,22.2,81.3,23.1,37.3,32.2,9.1,1.39,5.6,576,Moderate
3563,40.6,72.0,22.6,40.5,39.9,15.9,2.46,5.1,513,Hazardous
3564,20.9,58.2,17.5,23.6,18.8,3.9,0.94,10.9,420,Good
3565,47.3,98.9,5.5,30.3,39.6,11.2,2.56,3.0,604,Hazardous
3566,25.5,65.8,4.3,20.3,33.9,10.2,1.09,9.3,596,Moderate
3567,31.6,85.1,4.5,19.4,29.0,11.9,1.23,6.3,429,Moderate
3568,24.4,60.7,0.0,4.6,26.6,5.3,0.92,10.2,432,Good
3569,30.4,71.0,74.2,89.0,31.9,15.3,1.74,6.7,314,Moderate
3570,36.7,67.4,12.4,22.7,38.4,2.0,2.04,6.9,705,Poor
3571,37.3,88.5,139.8,150.6,26.7,17.2,1.75,3.7,668,Poor
3572,32.3,64.2,13.8,31.8,24.2,17.8,1.51,9.0,478,Poor
3573,23.2,74.3,4.1,7.7,19.0,2.1,1.1,10.1,274,Good
3574,35.5,62.6,71.2,75.9,20.5,9.3,1.58,5.5,405,Moderate
3575,34.2,106.5,32.9,49.0,26.7,18.9,2.08,8.4,770,Hazardous
3576,25.1,42.2,5.7,11.7,16.5,1.5,0.93,10.2,249,Good
3577,25.3,64.3,0.7,14.2,22.5,9.6,1.52,6.7,301,Moderate
3578,23.5,86.3,4.3,23.8,32.3,5.6,1.46,9.5,427,Moderate
3579,22.4,73.2,10.5,16.3,22.1,4.3,0.87,19.2,427,Good
3580,30.3,76.2,31.3,37.5,21.4,2.0,1.71,5.2,674,Moderate
3581,26.5,58.1,10.7,15.0,24.3,2.5,0.98,13.0,220,Good
3582,30.3,65.0,28.3,39.7,31.4,15.0,1.65,6.6,384,Moderate
3583,27.1,76.3,3.9,18.0,28.7,9.9,2.07,5.6,558,Moderate
3584,23.6,45.6,2.5,8.8,22.3,5.0,0.81,11.9,463,Good
3585,34.5,107.1,5.8,21.3,22.7,39.6,2.17,3.9,676,Hazardous
3586,36.4,64.6,78.0,82.6,27.2,5.8,1.5,9.0,412,Moderate
3587,24.0,86.0,35.5,50.3,29.5,7.0,1.56,5.1,586,Moderate
3588,35.6,47.4,13.1,30.9,33.1,4.9,1.66,5.7,328,Moderate
3589,24.9,85.6,7.4,18.6,30.2,10.8,1.22,6.4,515,Moderate
3590,27.1,57.1,14.0,31.6,33.8,7.6,1.91,5.2,452,Moderate
3591,32.6,58.2,16.6,30.5,18.9,6.6,1.68,10.1,353,Moderate
3592,35.6,88.7,62.0,75.5,28.9,13.2,1.34,5.1,534,Poor
3593,24.0,75.7,1.6,5.8,24.7,2.3,1.08,11.0,355,Good
3594,22.2,49.8,0.6,6.9,15.9,5.4,0.96,11.7,502,Good
3595,33.8,85.3,64.5,78.9,35.3,0.6,1.85,6.7,484,Poor
3596,24.1,63.0,15.0,20.8,11.0,7.2,1.03,10.4,265,Good
3597,27.9,60.7,8.7,15.6,21.3,7.7,1.72,5.6,606,Moderate
3598,40.0,84.5,41.1,57.1,41.8,16.9,1.83,5.4,578,Poor
3599,42.6,76.7,62.8,88.3,37.2,12.8,2.56,5.3,718,Hazardous
3600,37.4,102.3,26.3,36.4,28.4,26.5,1.61,5.7,432,Poor
3601,29.2,77.6,106.6,114.2,27.5,3.4,1.86,6.2,549,Moderate
3602,38.2,78.2,21.3,45.1,29.2,16.5,1.66,4.2,600,Poor
3603,26.6,62.6,49.0,60.6,25.6,12.6,1.61,6.7,391,Moderate
3604,31.0,95.6,32.3,39.5,21.4,8.9,1.25,10.7,327,Moderate
3605,29.4,65.8,54.3,60.3,17.7,9.7,1.09,5.4,321,Moderate
3606,23.2,73.4,5.1,9.8,20.5,5.0,0.96,13.6,556,Good
3607,22.8,55.7,7.0,12.2,17.5,2.9,0.97,11.8,563,Good
3608,32.2,63.2,0.9,8.3,22.3,5.7,1.44,5.8,504,Moderate
3609,29.1,47.1,1.7,6.7,22.0,7.0,0.97,13.4,566,Good
3610,27.7,56.7,1.4,9.1,29.5,4.9,1.07,17.1,598,Good
3611,19.2,72.5,0.9,8.9,18.2,7.6,0.91,10.4,381,Good
3612,30.0,87.2,45.1,57.2,35.0,16.3,1.82,4.1,719,Poor
3613,33.4,74.2,23.3,38.5,24.2,14.5,2.16,6.7,724,Poor
3614,25.0,38.6,18.5,25.2,14.0,4.8,1.12,11.9,499,Good
3615,39.6,80.1,66.3,93.0,31.1,23.4,2.24,2.7,483,Hazardous
3616,33.2,86.6,5.5,8.0,30.0,5.7,1.89,9.3,553,Poor
3617,39.1,79.9,7.9,19.7,34.6,10.7,1.71,5.5,609,Moderate
3618,23.9,73.6,2.0,12.0,18.5,3.2,1.08,11.1,239,Good
3619,35.2,96.2,4.9,15.5,33.6,9.7,2.34,3.6,515,Poor
3620,21.0,70.6,8.1,10.4,25.0,4.5,0.88,10.1,220,Good
3621,29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385,Good
3622,27.4,79.4,6.0,11.9,35.5,17.6,2.47,3.5,831,Hazardous
3623,29.7,78.5,9.5,16.4,14.5,5.3,0.86,13.6,275,Good
3624,31.1,86.1,87.9,98.8,44.4,15.6,2.15,4.4,480,Poor
3625,34.2,81.2,30.3,40.5,31.5,19.6,1.48,5.5,551,Moderate
3626,17.8,61.3,2.0,8.0,25.2,5.0,1.09,10.2,372,Good
3627,24.2,54.1,3.3,6.3,17.4,9.8,1.11,14.6,428,Good
3628,30.7,75.8,2.4,19.2,29.4,9.3,1.66,5.5,448,Moderate
3629,23.6,43.3,5.4,10.2,16.4,6.8,1.04,15.8,368,Good
3630,40.9,72.5,119.9,145.8,31.5,1.2,2.87,2.6,688,Hazardous
3631,14.4,45.8,44.3,49.1,15.4,1.6,0.87,10.8,486,Good
3632,37.1,88.5,16.7,22.4,26.6,10.7,1.43,5.9,609,Moderate
3633,29.3,58.4,0.1,5.3,23.8,6.8,0.86,17.2,571,Good
3634,34.7,80.2,22.7,41.3,31.6,19.7,2.04,3.9,798,Poor
3635,19.9,77.8,23.7,28.0,23.1,5.8,0.9,13.2,457,Good
3636,27.9,51.1,1.3,5.3,15.0,6.1,1.01,11.7,587,Good
3637,25.4,81.3,37.9,41.2,14.6,9.2,0.94,13.6,407,Good
3638,40.4,91.4,5.1,20.6,38.8,7.5,2.26,9.5,599,Poor
3639,39.5,82.8,68.1,80.4,33.8,23.0,2.75,5.7,679,Poor
3640,25.4,49.0,13.1,16.6,21.7,4.9,0.89,14.4,388,Good
3641,29.6,81.7,1.2,17.7,20.8,8.4,1.75,6.8,308,Moderate
3642,27.4,67.7,36.3,42.0,27.0,19.6,1.35,7.4,511,Moderate
3643,31.8,78.6,104.1,114.7,51.4,20.6,2.64,7.5,853,Hazardous
3644,40.6,60.7,23.8,44.5,23.0,5.4,2.03,5.9,500,Poor
3645,25.1,65.9,3.0,9.9,12.7,0.9,0.92,10.5,279,Good
3646,29.8,81.1,23.9,33.9,39.7,3.0,1.83,11.5,603,Poor
3647,33.7,102.4,36.7,64.5,31.5,12.3,1.57,4.1,722,Poor
3648,29.8,89.2,48.0,54.6,31.3,14.9,1.73,4.9,704,Poor
3649,28.5,83.8,10.6,26.5,30.2,10.7,1.52,7.5,581,Moderate
3650,25.8,46.9,7.8,14.2,17.0,10.1,1.01,10.6,360,Good
3651,37.3,75.6,29.3,34.9,24.1,10.4,1.92,4.4,507,Poor
3652,24.2,68.7,8.6,12.6,22.0,4.0,1.0,12.2,321,Good
3653,33.8,68.4,7.2,15.0,18.5,2.6,1.06,11.5,468,Good
3654,38.3,73.3,15.0,29.6,38.1,14.1,2.32,4.2,373,Poor
3655,30.6,83.3,60.1,74.4,30.7,13.3,1.64,6.9,452,Moderate
3656,33.6,99.4,63.4,72.4,29.6,10.8,1.68,5.0,581,Poor
3657,30.3,68.2,5.4,16.0,29.5,4.0,1.49,5.3,645,Moderate
3658,31.8,83.5,29.7,38.8,25.9,9.4,1.36,5.7,588,Moderate
3659,24.4,38.2,4.7,10.9,20.8,1.3,0.72,10.8,429,Good
3660,40.1,65.7,14.3,31.1,32.8,20.5,2.14,4.5,637,Poor
3661,23.0,50.6,8.2,15.2,21.5,3.7,1.01,10.6,264,Good
3662,27.2,55.1,16.5,23.0,24.2,4.8,0.8,12.9,303,Good
3663,26.4,45.0,1.3,6.3,20.5,4.4,0.96,10.2,225,Good
3664,39.0,75.2,23.9,41.7,23.9,12.7,1.91,9.4,812,Poor
3665,32.1,53.0,12.2,25.4,35.7,10.4,1.63,6.6,518,Moderate
3666,37.6,80.6,8.5,17.8,25.0,15.2,1.65,4.1,768,Poor
3667,38.3,89.3,10.1,28.2,29.5,20.9,1.76,4.7,587,Poor
3668,46.4,102.3,11.9,21.2,35.9,15.2,2.91,6.0,776,Hazardous
3669,29.2,70.3,3.5,8.1,16.7,3.7,1.05,10.8,585,Good
3670,30.3,60.5,6.5,11.1,16.5,6.0,1.07,14.9,307,Good
3671,26.0,76.0,79.0,83.4,19.6,10.1,1.48,12.6,501,Moderate
3672,17.5,57.2,8.7,13.6,25.6,3.1,1.03,11.6,505,Good
3673,27.5,72.3,3.5,7.3,22.0,16.0,1.79,6.9,373,Moderate
3674,38.8,75.4,114.4,140.5,27.8,16.1,2.45,14.7,783,Hazardous
3675,23.6,50.2,0.4,3.7,12.7,7.4,1.04,14.2,340,Good
3676,35.5,62.5,65.2,81.5,35.7,11.2,2.46,8.2,758,Poor
3677,23.8,50.1,11.6,16.5,14.1,3.6,0.91,10.5,483,Good
3678,27.0,78.8,2.8,3.4,19.1,7.0,1.05,11.6,420,Good
3679,23.3,52.1,19.5,23.9,15.7,5.0,0.95,10.1,419,Good
3680,20.4,65.1,7.7,9.0,10.8,4.1,0.83,11.2,586,Good
3681,42.2,83.8,9.1,27.4,24.3,5.3,2.39,9.1,619,Poor
3682,26.9,58.8,0.8,8.1,18.4,4.5,1.01,11.2,245,Good
3683,31.2,63.7,24.8,34.8,28.0,5.7,1.43,7.3,616,Moderate
3684,28.0,72.0,3.2,11.7,28.9,16.6,1.4,5.2,420,Moderate
3685,26.7,73.0,16.5,20.1,27.1,7.0,0.99,11.2,235,Good
3686,41.2,82.7,17.3,25.0,43.5,24.5,2.33,2.6,494,Hazardous
3687,40.1,70.3,9.9,29.4,38.0,15.9,1.68,4.0,581,Poor
3688,21.8,43.0,13.5,17.0,12.5,2.5,0.99,13.0,623,Good
3689,27.7,73.4,10.8,17.0,19.4,3.7,0.98,12.9,324,Good
3690,26.2,55.8,16.3,21.6,23.5,6.1,1.08,11.0,535,Good
3691,34.3,59.0,24.2,34.2,25.7,16.1,2.02,7.6,545,Moderate
3692,29.4,82.3,3.9,8.8,23.7,5.9,0.92,10.9,266,Good
3693,26.7,54.6,3.1,7.1,29.9,9.1,1.44,9.6,509,Moderate
3694,45.8,124.7,38.3,42.9,40.7,44.9,2.01,4.9,829,Hazardous
3695,25.8,76.1,51.9,64.4,24.9,16.5,1.93,5.4,708,Moderate
3696,27.4,74.8,2.1,7.5,23.4,6.8,1.22,10.5,431,Good
3697,22.6,56.4,0.9,5.2,24.2,2.1,0.77,12.1,406,Good
3698,23.5,76.1,43.1,54.8,49.2,26.1,1.56,2.7,782,Hazardous
3699,24.1,51.4,37.6,41.3,15.7,8.8,1.01,11.1,244,Good
3700,24.5,44.7,12.9,16.0,16.1,1.0,0.99,12.9,268,Good
3701,26.2,57.2,3.9,3.9,20.0,3.9,0.94,14.9,290,Good
3702,29.0,50.4,4.8,18.9,26.4,9.4,1.75,9.0,302,Moderate
3703,30.6,55.6,6.2,23.0,25.0,10.4,1.38,6.3,354,Moderate
3704,28.9,83.5,26.1,36.1,31.3,10.9,1.71,6.5,523,Moderate
3705,32.0,61.5,13.9,20.6,23.3,11.0,1.41,8.1,425,Moderate
3706,39.3,79.2,30.6,44.5,34.0,22.1,2.02,4.6,619,Poor
3707,32.7,59.4,2.1,14.7,21.9,13.7,1.21,8.4,394,Moderate
3708,24.2,62.9,15.3,21.3,20.4,4.5,1.08,13.3,317,Good
3709,35.2,67.4,32.5,44.7,28.7,7.7,2.64,3.7,654,Poor
3710,31.2,90.0,14.9,29.6,29.7,21.6,1.88,4.4,424,Poor
3711,28.5,96.2,53.2,65.8,33.6,20.5,2.34,4.4,764,Poor
3712,25.4,47.5,2.8,9.0,19.7,3.4,0.84,10.8,240,Good
3713,42.3,96.6,4.3,16.1,37.7,3.2,2.44,3.4,421,Poor
3714,25.2,54.0,0.7,4.1,17.3,7.8,1.04,13.0,307,Good
3715,25.0,59.7,1.6,4.0,13.7,5.3,1.04,11.2,364,Good
3716,28.8,69.1,2.3,16.8,25.2,7.7,1.6,8.7,643,Moderate
3717,33.9,94.5,8.9,15.1,33.2,11.7,1.89,4.3,680,Poor
3718,22.4,46.5,0.6,7.2,21.5,5.2,1.07,11.6,363,Good
3719,36.8,71.9,134.7,152.2,21.4,17.0,1.74,4.8,473,Poor
3720,34.1,75.9,14.8,31.7,23.5,13.1,1.57,6.6,567,Moderate
3721,30.7,57.3,2.0,4.9,22.3,7.9,0.93,10.2,462,Good
3722,35.3,88.7,20.1,30.4,34.9,4.9,1.49,6.2,686,Moderate
3723,28.0,69.2,4.8,12.6,25.5,6.1,0.73,12.7,408,Good
3724,20.3,52.3,2.2,6.1,19.0,5.7,0.9,10.4,359,Good
3725,30.6,84.0,0.7,9.9,30.2,8.0,1.52,5.1,667,Moderate
3726,28.9,62.4,4.8,10.7,17.7,4.3,0.86,12.1,296,Good
3727,24.0,40.9,11.8,18.6,21.4,4.3,0.86,13.5,582,Good
3728,28.6,88.5,0.4,11.6,20.1,16.8,1.93,8.8,657,Moderate
3729,22.7,47.2,7.8,10.1,16.5,4.3,0.99,11.8,537,Good
3730,27.3,75.8,51.0,59.3,23.5,7.9,1.77,5.2,542,Moderate
3731,23.3,65.5,5.8,10.7,23.8,5.5,1.08,13.3,550,Good
3732,29.4,74.5,12.2,18.2,21.9,4.8,0.99,10.1,267,Good
3733,37.1,84.7,31.7,57.6,28.8,19.6,2.25,7.5,672,Poor
3734,32.2,83.4,5.8,15.3,38.3,12.6,1.72,7.4,449,Moderate
3735,31.0,71.3,34.4,45.2,26.7,8.6,1.63,7.7,460,Moderate
3736,34.1,67.7,8.4,18.5,25.0,10.7,1.52,10.2,460,Moderate
3737,22.1,59.3,46.8,60.0,22.3,13.2,1.46,5.5,490,Moderate
3738,41.3,77.0,7.0,28.8,51.9,25.2,2.11,8.3,643,Hazardous
3739,37.8,103.0,58.1,75.1,31.9,16.6,2.0,4.5,626,Poor
3740,25.8,51.5,20.0,30.5,16.5,7.4,0.9,10.6,520,Good
3741,21.1,49.5,4.3,9.4,15.2,0.6,1.1,14.4,314,Good
3742,19.2,50.8,9.6,11.7,23.3,4.7,1.04,10.1,392,Good
3743,49.4,87.2,136.2,154.5,23.8,6.2,2.12,4.9,762,Poor
3744,38.1,109.9,1.7,12.9,29.8,17.7,1.89,4.4,734,Poor
3745,39.8,66.5,18.2,26.8,42.9,17.1,1.31,5.0,556,Poor
3746,27.0,87.3,10.8,18.7,24.2,10.7,1.47,6.3,327,Moderate
3747,25.7,63.4,41.1,51.5,36.0,10.7,1.77,7.0,628,Moderate
3748,30.3,92.2,9.2,14.4,37.5,16.1,2.22,5.2,652,Poor
3749,32.2,55.7,17.2,30.4,36.3,1.6,1.31,5.4,617,Moderate
3750,22.6,59.5,2.1,9.3,12.4,7.5,0.95,12.5,451,Good
3751,32.4,75.3,17.7,27.4,34.1,10.1,1.54,9.7,611,Moderate
3752,26.9,55.9,33.3,36.4,25.6,9.5,1.13,12.5,584,Good
3753,22.9,79.0,21.3,29.3,20.7,6.0,0.98,10.2,588,Good
3754,36.7,99.0,4.2,19.4,32.1,18.7,2.38,3.9,675,Poor
3755,35.0,85.2,7.5,18.9,51.5,23.9,3.03,6.5,628,Hazardous
3756,23.2,71.8,56.0,70.0,26.3,14.6,1.69,5.7,392,Moderate
3757,23.3,58.1,5.4,7.4,24.1,7.6,1.28,5.2,538,Moderate
3758,35.2,70.4,12.1,31.5,29.9,24.1,2.05,5.6,414,Poor
3759,23.9,80.5,0.6,3.6,13.9,7.3,0.94,12.7,348,Good
3760,26.7,62.1,12.7,16.7,15.8,3.8,1.04,13.6,276,Good
3761,28.6,65.2,40.2,44.4,20.5,5.2,1.13,12.3,492,Good
3762,33.2,88.1,7.0,16.1,29.8,11.1,1.45,5.1,332,Moderate
3763,44.9,100.6,12.9,28.7,43.6,15.9,2.18,6.0,630,Hazardous
3764,25.9,62.8,2.0,8.4,12.1,6.5,1.17,10.4,487,Good
3765,21.8,73.5,11.6,14.8,24.2,5.9,0.96,10.8,463,Good
3766,38.2,63.5,63.5,77.9,32.4,6.8,2.3,5.0,458,Poor
3767,29.2,60.4,20.9,32.5,34.9,4.5,2.0,8.1,406,Moderate
3768,26.5,65.9,0.9,13.3,30.1,11.5,1.82,5.5,641,Moderate
3769,38.8,97.9,0.1,12.2,43.2,7.9,1.27,4.0,567,Poor
3770,47.4,64.8,68.5,80.6,38.5,13.5,2.54,4.0,633,Poor
3771,35.8,72.9,6.2,33.2,23.9,16.7,2.0,3.6,552,Poor
3772,32.4,60.2,0.7,10.0,34.7,11.2,1.59,8.6,717,Moderate
3773,21.4,76.4,15.3,22.1,12.4,3.4,0.96,16.3,420,Good
3774,27.3,67.9,38.9,49.8,22.4,12.2,1.52,5.1,564,Moderate
3775,27.6,53.6,7.1,10.4,28.4,4.5,0.87,10.3,591,Good
3776,41.2,100.3,19.6,35.4,39.8,9.1,1.97,4.6,453,Poor
3777,30.4,98.0,24.9,30.7,23.5,21.2,1.55,6.7,594,Moderate
3778,19.4,60.1,9.9,18.2,26.4,2.3,1.04,10.6,466,Good
3779,31.5,66.9,4.6,14.6,24.7,19.7,2.47,7.5,761,Poor
3780,27.8,83.3,13.5,30.5,21.6,0.7,1.64,5.4,653,Moderate
3781,23.3,61.7,3.3,10.1,12.9,5.3,0.94,10.1,245,Good
3782,22.0,65.6,3.1,11.6,25.3,7.7,1.64,5.8,430,Moderate
3783,29.2,51.8,0.3,4.6,16.6,6.5,0.89,14.2,291,Good
3784,35.8,71.5,19.0,34.1,28.6,13.5,1.54,7.8,592,Moderate
3785,25.7,72.9,2.1,1.0,23.5,3.3,1.04,11.0,415,Good
3786,21.5,57.5,0.2,4.3,15.0,6.7,1.02,18.8,373,Good
3787,28.9,80.8,3.6,13.5,33.8,10.5,1.28,8.3,438,Moderate
3788,34.4,75.4,13.2,18.3,34.4,8.4,1.42,6.0,613,Moderate
3789,23.6,53.8,7.6,10.4,16.9,4.1,1.07,10.2,434,Good
3790,17.6,46.1,11.3,15.6,14.2,7.4,0.9,11.7,591,Good
3791,29.5,85.1,9.3,19.6,22.8,14.1,1.38,9.6,692,Moderate
3792,25.8,65.6,22.8,24.5,28.9,8.3,1.02,11.6,401,Good
3793,28.7,96.3,8.5,13.6,27.1,13.1,1.35,5.2,409,Moderate
3794,25.8,68.0,17.6,25.9,19.8,4.2,0.85,13.1,303,Good
3795,45.7,74.1,80.8,96.8,46.9,14.6,2.4,3.6,618,Hazardous
